"DateTime","FSC-Gain","SSC-Gain","SSC-B-Gain","UV1-Gain","UV2-Gain","UV3-Gain","UV4-Gain","UV5-Gain","UV6-Gain","UV7-Gain","UV8-Gain","UV9-Gain","UV10-Gain","UV11-Gain","UV12-Gain","UV13-Gain","UV14-Gain","UV15-Gain","UV16-Gain","V1-Gain","V2-Gain","V3-Gain","V4-Gain","V5-Gain","V6-Gain","V7-Gain","V8-Gain","V9-Gain","V10-Gain","V11-Gain","V12-Gain","V13-Gain","V14-Gain","V15-Gain","V16-Gain","B1-Gain","B2-Gain","B3-Gain","B4-Gain","B5-Gain","B6-Gain","B7-Gain","B8-Gain","B9-Gain","B10-Gain","B11-Gain","B12-Gain","B13-Gain","B14-Gain","YG1-Gain","YG2-Gain","YG3-Gain","YG4-Gain","YG5-Gain","YG6-Gain","YG7-Gain","YG8-Gain","YG9-Gain","YG10-Gain","R1-Gain","R2-Gain","R3-Gain","R4-Gain","R5-Gain","R6-Gain","R7-Gain","R8-Gain","Flag-FSC-Gain","Flag-SSC-Gain","Flag-SSC-B-Gain","Flag-UV1-Gain","Flag-UV2-Gain","Flag-UV3-Gain","Flag-UV4-Gain","Flag-UV5-Gain","Flag-UV6-Gain","Flag-UV7-Gain","Flag-UV8-Gain","Flag-UV9-Gain","Flag-UV10-Gain","Flag-UV11-Gain","Flag-UV12-Gain","Flag-UV13-Gain","Flag-UV14-Gain","Flag-UV15-Gain","Flag-UV16-Gain","Flag-V1-Gain","Flag-V2-Gain","Flag-V3-Gain","Flag-V4-Gain","Flag-V5-Gain","Flag-V6-Gain","Flag-V7-Gain","Flag-V8-Gain","Flag-V9-Gain","Flag-V10-Gain","Flag-V11-Gain","Flag-V12-Gain","Flag-V13-Gain","Flag-V14-Gain","Flag-V15-Gain","Flag-V16-Gain","Flag-B1-Gain","Flag-B2-Gain","Flag-B3-Gain","Flag-B4-Gain","Flag-B5-Gain","Flag-B6-Gain","Flag-B7-Gain","Flag-B8-Gain","Flag-B9-Gain","Flag-B10-Gain","Flag-B11-Gain","Flag-B12-Gain","Flag-B13-Gain","Flag-B14-Gain","Flag-YG1-Gain","Flag-YG2-Gain","Flag-YG3-Gain","Flag-YG4-Gain","Flag-YG5-Gain","Flag-YG6-Gain","Flag-YG7-Gain","Flag-YG8-Gain","Flag-YG9-Gain","Flag-YG10-Gain","Flag-R1-Gain","Flag-R2-Gain","Flag-R3-Gain","Flag-R4-Gain","Flag-R5-Gain","Flag-R6-Gain","Flag-R7-Gain","Flag-R8-Gain","FSC-% rCV","SSC-% rCV","SSC-B-% rCV","UV1-% rCV","UV2-% rCV","UV3-% rCV","UV4-% rCV","UV5-% rCV","UV6-% rCV","UV7-% rCV","UV8-% rCV","UV9-% rCV","UV10-% rCV","UV11-% rCV","UV12-% rCV","UV13-% rCV","UV14-% rCV","UV15-% rCV","UV16-% rCV","V1-% rCV","V2-% rCV","V3-% rCV","V4-% rCV","V5-% rCV","V6-% rCV","V7-% rCV","V8-% rCV","V9-% rCV","V10-% rCV","V11-% rCV","V12-% rCV","V13-% rCV","V14-% rCV","V15-% rCV","V16-% rCV","B1-% rCV","B2-% rCV","B3-% rCV","B4-% rCV","B5-% rCV","B6-% rCV","B7-% rCV","B8-% rCV","B9-% rCV","B10-% rCV","B11-% rCV","B12-% rCV","B13-% rCV","B14-% rCV","YG1-% rCV","YG2-% rCV","YG3-% rCV","YG4-% rCV","YG5-% rCV","YG6-% rCV","YG7-% rCV","YG8-% rCV","YG9-% rCV","YG10-% rCV","R1-% rCV","R2-% rCV","R3-% rCV","R4-% rCV","R5-% rCV","R6-% rCV","R7-% rCV","R8-% rCV","Flag-FSC-% rCV","Flag-SSC-% rCV","Flag-SSC-B-% rCV","Flag-UV1-% rCV","Flag-UV2-% rCV","Flag-UV3-% rCV","Flag-UV4-% rCV","Flag-UV5-% rCV","Flag-UV6-% rCV","Flag-UV7-% rCV","Flag-UV8-% rCV","Flag-UV9-% rCV","Flag-UV10-% rCV","Flag-UV11-% rCV","Flag-UV12-% rCV","Flag-UV13-% rCV","Flag-UV14-% rCV","Flag-UV15-% rCV","Flag-UV16-% rCV","Flag-V1-% rCV","Flag-V2-% rCV","Flag-V3-% rCV","Flag-V4-% rCV","Flag-V5-% rCV","Flag-V6-% rCV","Flag-V7-% rCV","Flag-V8-% rCV","Flag-V9-% rCV","Flag-V10-% rCV","Flag-V11-% rCV","Flag-V12-% rCV","Flag-V13-% rCV","Flag-V14-% rCV","Flag-V15-% rCV","Flag-V16-% rCV","Flag-B1-% rCV","Flag-B2-% rCV","Flag-B3-% rCV","Flag-B4-% rCV","Flag-B5-% rCV","Flag-B6-% rCV","Flag-B7-% rCV","Flag-B8-% rCV","Flag-B9-% rCV","Flag-B10-% rCV","Flag-B11-% rCV","Flag-B12-% rCV","Flag-B13-% rCV","Flag-B14-% rCV","Flag-YG1-% rCV","Flag-YG2-% rCV","Flag-YG3-% rCV","Flag-YG4-% rCV","Flag-YG5-% rCV","Flag-YG6-% rCV","Flag-YG7-% rCV","Flag-YG8-% rCV","Flag-YG9-% rCV","Flag-YG10-% rCV","Flag-R1-% rCV","Flag-R2-% rCV","Flag-R3-% rCV","Flag-R4-% rCV","Flag-R5-% rCV","Flag-R6-% rCV","Flag-R7-% rCV","Flag-R8-% rCV","YellowGreen-Laser Delay","Violet-Laser Delay","Blue-Laser Delay","Red-Laser Delay","UV-Laser Delay","Flag-YellowGreen-Laser Delay","Flag-Violet-Laser Delay","Flag-Blue-Laser Delay","Flag-Red-Laser Delay","Flag-UV-Laser Delay","YellowGreen-Area Scaling Factor","Violet-Area Scaling Factor","Blue-Area Scaling Factor","Red-Area Scaling Factor","UV-Area Scaling Factor","Flag-YellowGreen-Area Scaling Factor","Flag-Violet-Area Scaling Factor","Flag-Blue-Area Scaling Factor","Flag-Red-Area Scaling Factor","Flag-UV-Area Scaling Factor","YellowGreen-Laser Power","Violet-Laser Power","Blue-Laser Power","Red-Laser Power","UV-Laser Power","Flag-YellowGreen-Laser Power","Flag-Violet-Laser Power","Flag-Blue-Laser Power","Flag-Red-Laser Power","Flag-UV-Laser Power","FSCAreaScalingFactor","Flag-FSCAreaScalingFactor","FlowRate","Flag-FlowRate","Temperature","Flag-Temperature"
2026-07-01 08:26:45,1205,15,114,360,205,131,119,137,228,316,263,326,216,294,272,317,640,700,669,238,307,324,222,230,247,335,390,389,399,312,257,242,330,464,399,645,433,449,405,403,292,498,465,667,516,354,383,553,643,304,274,205,414,302,355,276,252,325,308,138,197,255,240,232,175,354,208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3622181,5.0591016,3.129065,1.5579643,0.97805774,1.5183223,1.6502367,1.7664826,1.9131442,1.9737217,1.814817,1.6374059,1.468043,1.398686,1.4166653,1.4699022,1.5340812,1.6964674,1.7088339,1.5292379,1.6831889,1.8209037,1.8846067,1.8964628,1.7765622,1.6194711,1.3552212,1.337611,1.2295496,1.1477402,1.2099757,1.250366,1.2875774,1.3433088,1.3806732,2.0416353,1.8962344,1.8424538,1.8891165,1.8054721,1.9381506,1.9229869,1.924334,2.0432692,1.9530684,2.0873175,1.996786,2.2173946,2.1482472,1.8736948,1.7984682,1.9306233,1.9742839,1.947657,1.9542251,1.8832067,1.948155,1.951514,1.9819167,1.379562,1.2325878,1.3146505,1.2069594,1.3464712,1.222047,1.3593675,1.3464609,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.35,-20.45,0,19.47,39.67,FALSE,FALSE,FALSE,FALSE,FALSE,1.16,0.97,1.05,1.05,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,49.1,100,50.038235,80.89489,20.000996,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,FALSE,13.82,FALSE,25.1,FALSE
2026-06-30 08:23:39,1205,15,114,357,205,131,119,136,228,314,265,326,217,297,272,318,642,708,668,237,303,322,221,230,248,334,388,393,404,314,259,245,330,463,398,645,432,448,407,404,293,497,472,678,515,355,385,562,648,304,275,207,414,305,356,280,256,327,313,138,195,258,240,233,177,357,209,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2790115,5.0631633,2.980395,1.7095158,0.889576,1.3233894,1.4489719,1.5425305,1.6974208,1.7469205,1.5942189,1.431855,1.303308,1.2627568,1.303829,1.3124212,1.4053323,1.5773062,1.6196629,1.3489155,1.5104761,1.6039968,1.6780857,1.69506,1.5774214,1.4354645,1.2280855,1.2077646,1.1082876,1.0510247,1.1052316,1.1546541,1.1688279,1.2317597,1.3174889,1.9951072,1.8438509,1.8034332,1.8479003,1.7753258,1.8838234,1.8786559,1.8372927,1.9805399,1.8772613,2.0261595,1.9242412,2.1646671,2.1600254,1.8625381,1.7831992,1.9072632,1.9224517,1.8771595,1.8880002,1.8292073,1.8832835,1.9140661,1.9650235,1.3327364,1.2197855,1.2860241,1.1804107,1.3112779,1.2042067,1.3597507,1.3443322,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.28,-20.4,0,19.5,39.53,FALSE,FALSE,FALSE,FALSE,FALSE,1.16,0.97,1.05,1.05,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,49.1,100,50.038235,80.89489,20.00299,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,FALSE,12.66,FALSE,24.8,FALSE
2026-06-29 08:26:28,1205,15,114,357,205,131,119,136,228,314,265,326,217,297,272,318,642,708,668,237,303,322,221,230,248,334,388,393,404,314,259,245,330,463,398,645,432,448,407,404,293,497,472,678,515,355,385,562,648,304,275,207,414,305,356,280,256,327,313,138,195,258,240,233,177,357,209,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4199533,5.137771,3.1200564,2.1849296,1.0009276,1.1129966,1.2107208,1.3059291,1.4386163,1.4933912,1.3295668,1.2026551,1.0907177,1.0914421,1.1332221,1.183861,1.3109955,1.5522715,1.5876062,1.8184476,1.9903947,2.0998976,2.194886,2.1994572,2.074486,1.9264612,1.6609659,1.6184462,1.4999778,1.4262304,1.4823792,1.5404195,1.5519813,1.5819954,1.6409479,2.0471337,1.9297348,1.8909806,1.9574491,1.8847601,1.980912,2.0128403,1.9614524,2.0737529,1.9561472,2.104174,1.9658602,2.2398036,2.1795702,1.9973705,1.9067439,2.0125082,2.0869148,2.0223129,1.9985597,1.9557949,1.9828525,2.0127738,2.0406866,1.3890704,1.26271,1.3328799,1.2185632,1.3513001,1.2549571,1.3975239,1.3743757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.42,-20.47,0,19.42,39.58,FALSE,FALSE,FALSE,FALSE,FALSE,1.16,0.97,1.05,1.05,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,49.1,100,50.038235,80.89489,19.871386,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,FALSE,18.7,FALSE,25.5,FALSE
2026-06-26 08:45:47,1205,15,114,357,202,131,119,134,225,309,254,312,210,296,291,367,756,850,814,235,304,321,219,226,242,323,368,373,391,308,278,280,389,561,490,626,420,424,379,384,280,487,470,732,580,407,449,657,770,288,268,204,419,317,404,331,307,404,389,141,214,301,294,290,219,449,269,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.4959552,5.0573153,3.1018467,3.0004208,1.6257267,1.3068203,1.2209749,1.1768376,1.2004608,1.3238398,1.4498167,1.6860684,1.2295976,1.2917203,2.14752,3.2228582,3.658996,4.1460176,4.161248,1.7920898,1.9383284,2.0557563,2.0648868,2.0475867,1.9107152,1.7583793,1.7349157,1.581149,1.459886,1.5866455,2.5895472,3.5165522,3.854492,4.230635,4.269545,2.1511924,2.1211414,2.208791,2.3511586,2.1557744,2.103524,2.043953,2.0011501,2.68,3.0894272,3.4208436,3.601147,4.0525455,4.004747,2.341884,1.9039333,1.9493233,1.9938449,2.154788,2.9916701,3.6330502,3.9069548,4.197345,4.3303585,1.709269,2.2033699,3.4997578,4.091122,4.347416,4.218356,4.479363,4.620153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.38,-20.45,0,19.53,39.82,FALSE,FALSE,FALSE,FALSE,FALSE,1.16,0.97,1.05,1.05,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,49.1,100,50.038235,80.89489,19.929213,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,FALSE,13.01,FALSE,25.2,FALSE
2026-06-25 08:43:31,1205,15,115,351,200,127,115,132,220,304,255,314,208,284,263,306,621,682,653,234,303,322,220,228,246,333,387,389,396,314,254,243,327,460,398,643,433,446,405,405,290,500,472,673,513,352,382,556,644,301,268,203,408,300,353,276,252,320,306,139,195,258,240,233,176,355,210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3877394,5.0013933,3.023192,3.0222163,1.7392868,1.3699956,1.2918713,1.1916542,1.1794454,1.2366674,1.1335996,1.2204206,1.2514738,1.3464358,1.4282061,1.4583218,1.5639801,1.7350957,1.7641565,1.5045891,1.6462188,1.7456343,1.8243506,1.8266833,1.701645,1.6020294,1.3582423,1.3320177,1.2294569,1.1541467,1.2101179,1.2626082,1.2780899,1.3320804,1.4219644,2.0329347,1.8827064,1.8212729,1.8844645,1.8239219,1.9390067,1.9321401,1.9153545,2.0248153,1.9377034,2.0634363,1.9730413,2.1785507,2.1510532,1.9107193,1.8370554,1.9470092,1.977884,1.9477772,1.9448175,1.8960139,1.9475113,1.9641665,2.0180652,1.380057,1.2483301,1.3196648,1.2077256,1.3290507,1.2396818,1.3901602,1.3732468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.32,-20.43,0,19.5,39.75,FALSE,FALSE,FALSE,FALSE,FALSE,1.16,0.97,1.05,1.05,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,49.1,100,50.038235,80.84444,20.066801,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,FALSE,11.91,FALSE,25.4,FALSE
2026-06-24 08:28:14,1205,15,115,351,200,127,115,132,220,304,255,314,208,284,263,306,621,682,653,234,303,322,220,228,246,333,387,389,396,314,254,243,327,460,398,643,433,446,405,405,290,500,472,673,513,352,382,556,644,301,268,203,408,300,353,276,252,320,306,139,195,258,240,233,176,355,210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.2050188,4.917432,2.957625,1.6881533,0.88534683,1.231941,1.3238198,1.4277017,1.573147,1.6191041,1.4767964,1.3642927,1.2516114,1.2102715,1.257411,1.3092824,1.3962836,1.5981469,1.6440117,1.2195034,1.3684613,1.4533271,1.5048693,1.5023946,1.4159985,1.2861649,1.1212559,1.1133226,1.0409933,0.98937273,1.0448177,1.0740508,1.112506,1.1831292,1.2899933,1.9701567,1.8278463,1.7775608,1.8165022,1.7445382,1.8647205,1.836757,1.8581374,1.9240701,1.8597907,1.9953581,1.9057369,2.1275191,2.1347523,1.7631282,1.7013693,1.8113931,1.8271593,1.7760407,1.8053472,1.7589618,1.7883605,1.8096837,1.8458313,1.3851155,1.1991452,1.2664431,1.1662507,1.2849618,1.1732177,1.3033715,1.2981379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.25,-20.42,0,19.45,39.65,FALSE,FALSE,FALSE,FALSE,FALSE,1.16,0.97,1.05,1.05,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,49.1,100,50.038235,80.84444,19.949154,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,FALSE,10.37,FALSE,25.1,FALSE
2026-06-23 09:24:36,1205,15,115,351,200,127,115,132,220,304,255,314,208,284,263,306,621,682,653,234,303,322,220,228,246,333,387,389,396,314,254,243,327,460,398,643,433,446,405,405,290,500,472,673,513,352,382,556,644,301,268,203,408,300,353,276,252,320,306,139,195,258,240,233,176,355,210,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3125393,5.0473623,2.9300225,1.040133,1.4464432,1.9521471,2.055905,2.1575818,2.2607174,2.2933533,2.1486053,2.0135515,1.8492956,1.8051097,1.804675,1.8329067,1.8624018,1.9871292,2.0010672,1.4206483,1.5599117,1.6534129,1.7151945,1.7010972,1.6272942,1.5198092,1.3458369,1.3204106,1.2310022,1.1750002,1.1951888,1.2310494,1.2533518,1.3186417,1.3816396,1.999452,1.8670592,1.7704742,1.8091472,1.7534606,1.8771311,1.8544028,1.8549109,1.9652685,1.8723955,2.0016708,1.8970317,2.122517,2.0721695,1.1947808,1.1007454,1.2360047,1.2357595,1.1975772,1.285016,1.2148123,1.2582555,1.3172575,1.3439757,1.2827963,1.1699648,1.2335615,1.1407363,1.2805443,1.1554537,1.2846601,1.2806954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-40.18,-20.38,0,19.4,39.63,FALSE,FALSE,FALSE,FALSE,FALSE,1.16,0.97,1.05,1.05,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,49.1,100,50.038235,80.84444,19.952145,FALSE,FALSE,FALSE,FALSE,FALSE,1.1,FALSE,10.71,FALSE,25.6,FALSE
