DailyQCReport_U0321SP_20260131_072458


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U0321SP
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,174,0,0,2017.211,0.9435299,1892.431
Violet,SSC,24,4,20,2010.4,4.363622,11998.96
Blue,SSC-B,82,3,3.797468,1999.636,2.88676,10074.3
UV,UV1 (373),1358,46,3.506098,222.163,4.207687,30.25758
UV,UV2 (388),326,12,3.821656,1324.279,1.603844,385.7969
UV,UV3 (428),593,21,3.671329,1016.349,1.526902,1662.198
UV,UV4 (443),1057,35,3.424658,886.424,1.696125,1959.876
UV,UV5 (458),629,25,4.139073,955.181,1.554677,2963.305
UV,UV6 (473),446,18,4.205607,1463.783,1.478492,5311.042
UV,UV7 (514),591,24,4.232804,2035.571,1.583849,7479.407
UV,UV8 (542),528,19,3.73281,1531.355,1.486474,4723.965
UV,UV9 (582),607,24,4.116638,2485.752,1.551433,4593.974
UV,UV10 (613),358,9,2.578797,1955.988,1.475758,4387.788
UV,UV11 (664),528,19,3.73281,868.518,1.559641,2119.29
UV,UV12 (692),419,7,1.699029,653.751,1.627502,1293.337
UV,UV13 (720),786,16,2.077922,687.304,1.802916,1152.185
UV,UV14 (750),1253,33,2.704918,799.779,2.027942,1597.607
UV,UV15 (780),761,15,2.010724,628.901,1.998354,822.8889
UV,UV16 (812),1089,13,1.208178,422.472,2.307105,613.9794
Violet,V1 (428),205,29,16.47727,798.214,1.192121,1437.23
Violet,V2 (443),279,39,16.25,1884.613,0.8775952,3225.792
Violet,V3 (458),241,32,15.311,2163.209,0.9525037,4308.036
Violet,V4 (473),203,30,17.34104,2182.194,1.104431,3822.573
Violet,V5 (508),193,28,16.9697,2062.115,0.9358437,3956.617
Violet,V6 (525),194,24,14.11765,1522.674,0.8986877,2798.644
Violet,V7 (542),271,40,17.31602,2044.745,0.9733112,3199.919
Violet,V8 (581),453,58,14.68354,2391.117,1.208877,1632.125
Violet,V9 (598),287,38,15.26104,2319.072,1.071514,1271.163
Violet,V10 (615),367,45,13.97515,3295.481,1.036308,1097.341
Violet,V11 (664),314,39,14.18182,1334.502,1.070279,527.2258
Violet,V12 (692),252,29,13.00449,1027.96,1.291726,282.4564
Violet,V13 (720),199,22,12.42938,1102.073,1.277889,186.9988
Violet,V14 (750),345,39,12.7451,940.876,1.170871,149.3397
Violet,V15 (780),414,43,11.5903,812.586,1.508102,102.978
Violet,V16 (812),393,47,13.58381,366.159,1.736064,37.77126
Blue,B1 (508),682,21,3.177005,226.777,1.989232,431.081
Blue,B2 (525),382,10,2.688172,277.905,1.724908,410.4291
Blue,B3 (542),389,12,3.183024,1066.056,1.677687,1166.912
Blue,B4 (581),330,2,0.6097561,1648.225,1.611928,1312.539
Blue,B5 (598),346,0,0,1827.6,1.586128,1370.532
Blue,B6 (615),230,2,0.877193,1896.123,1.750039,1039.824
Blue,B7 (661),370,11,3.064067,1149.12,1.67529,639.5531
Blue,B8 (679),369,6,1.652892,923.003,1.747461,540.0242
Blue,B9 (697),627,18,2.955665,1133.984,1.91269,481.4425
Blue,B10 (717),424,23,5.735661,778.152,1.897388,214.6493
Blue,B11 (738),242,7,2.978724,502.008,1.955702,143.1609
Blue,B12 (760),342,19,5.882353,491.876,1.893341,114.3588
Blue,B13 (783),517,33,6.818182,384.225,2.157329,79.1403
Blue,B14 (812),519,18,3.592814,388.702,1.987605,74.41452
YellowGreen,YG1 (577),336,4,1.204819,1760.034,1.20272,1336.697
YellowGreen,YG2 (598),349,-2,-0.5698006,2412.251,1.187687,1776.163
YellowGreen,YG3 (615),240,1,0.41841,3257.048,1.311299,2288.771
YellowGreen,YG4 (661),421,2,0.477327,1863.088,1.264273,1712.801
YellowGreen,YG5 (679),338,1,0.2967359,1604.602,1.306496,1374.826
YellowGreen,YG6 (697),480,-3,-0.621118,1775.451,1.496023,742.9376
YellowGreen,YG7 (720),315,1,0.3184713,2396.271,1.447507,757.4198
YellowGreen,YG8 (750),267,0,0,1210.752,1.488905,367.4587
YellowGreen,YG9 (780),386,-2,-0.5154639,1026.933,1.540607,231.7541
YellowGreen,YG10 (812),396,8,2.061856,573.939,1.418417,107.7394
Red,R1 (661),217,1,0.462963,392.293,1.244688,1366.462
Red,R2 (679),173,1,0.5813953,1084.206,1.179302,2741.108
Red,R3 (697),246,2,0.8196721,2039.308,1.20918,2346.15
Red,R4 (717),229,1,0.4385965,1930.109,1.080027,1304
Red,R5 (738),212,2,0.952381,1627.278,1.223721,961.9131
Red,R6 (760),164,0,0,1402.839,1.184929,690.0681
Red,R7 (783),329,1,0.304878,1575.765,1.242707,577.3105
Red,R8 (812),202,3,1.507538,779.146,1.249806,241.4363


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.325,1.147037,1.475
Violet,-20.05,1.063728,11.15
Blue,0,1.209151,1.475
Red,19.975,1.083264,65.08
UV,40.25,0.9501263,0
FSC Area Scaling Factor,1.260965,Window Extension,3
Flow Rate,13.17
Temperature,22.38
