DailyQCReport_U0321SP_20260217_083120


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U0321SP
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,176,2,1.149425,2065.418,1.934097,1414.124
Violet,SSC,25,5,25,2018.236,4.381631,12529.51
Blue,SSC-B,81,2,2.531646,2018.198,2.775649,11038.34
UV,UV1 (373),1352,40,3.04878,221.097,4.074625,32.21967
UV,UV2 (388),328,14,4.458599,1330.558,1.464107,383.8506
UV,UV3 (428),599,27,4.72028,1012.638,1.641728,1624.821
UV,UV4 (443),1059,37,3.620352,884.101,1.877815,2077.083
UV,UV5 (458),631,27,4.470199,953.4845,1.748991,2773.686
UV,UV6 (473),448,20,4.672897,1477.496,1.717628,5101.492
UV,UV7 (514),589,22,3.88007,2023.002,1.831279,7540.193
UV,UV8 (542),533,24,4.715128,1520.178,1.750801,4696.529
UV,UV9 (582),609,26,4.459692,2472.335,1.823523,4713.635
UV,UV10 (613),363,14,4.011461,1959.261,1.747166,4811.307
UV,UV11 (664),526,17,3.339882,865.6105,1.821613,2147.998
UV,UV12 (692),420,8,1.941748,659.156,1.821031,1292.776
UV,UV13 (720),800,30,3.896104,691.5125,1.947434,1153.003
UV,UV14 (750),1257,37,3.032787,791.3435,2.181742,1533.83
UV,UV15 (780),774,28,3.753351,631.597,2.147819,905.3562
UV,UV16 (812),1105,29,2.695167,425.9665,2.470174,617.886
Violet,V1 (428),211,35,19.88636,798.489,1.202934,1517.611
Violet,V2 (443),285,45,18.75,1869.531,0.8665843,3521.888
Violet,V3 (458),246,37,17.70335,2146.482,0.9585925,4642.216
Violet,V4 (473),208,35,20.23121,2182.933,1.108103,3588.7
Violet,V5 (508),198,33,20,2063.053,0.9085391,4030.556
Violet,V6 (525),200,30,17.64706,1520.74,0.8377282,2917.393
Violet,V7 (542),279,48,20.77922,2054.472,0.918239,3100.739
Violet,V8 (581),465,70,17.72152,2392.999,1.181553,1701.8
Violet,V9 (598),293,44,17.67068,2277.552,0.9983887,1246.817
Violet,V10 (615),378,56,17.3913,3316.877,0.951291,1093.984
Violet,V11 (664),321,46,16.72727,1332.606,1.029539,482.0913
Violet,V12 (692),259,36,16.1435,1018.162,1.318352,299.8813
Violet,V13 (720),204,27,15.25424,1096.74,1.377562,188.9558
Violet,V14 (750),352,46,15.03268,935.312,1.228781,163.7701
Violet,V15 (780),430,59,15.90296,816.243,1.697647,103.7843
Violet,V16 (812),402,56,16.18497,362.35,1.97167,37.25917
Blue,B1 (508),676,15,2.269289,227.012,1.910637,451.8631
Blue,B2 (525),378,6,1.612903,277.234,1.718157,417.6721
Blue,B3 (542),389,12,3.183024,1058.595,1.663138,1188.944
Blue,B4 (581),340,12,3.658536,1652.052,1.584534,1363.796
Blue,B5 (598),353,7,2.023121,1836.092,1.553066,1336.797
Blue,B6 (615),232,4,1.754386,1894.583,1.72373,1037.3
Blue,B7 (661),361,2,0.557103,1136.5,1.659468,675.3487
Blue,B8 (679),365,2,0.5509642,921.464,1.712912,554.1113
Blue,B9 (697),608,-1,-0.1642036,1125.385,1.873094,500.7285
Blue,B10 (717),409,8,1.995013,777.1565,1.856462,217.5392
Blue,B11 (738),240,5,2.12766,504.3855,1.942573,150.1883
Blue,B12 (760),331,8,2.47678,487.704,1.913674,113.4499
Blue,B13 (783),509,25,5.165289,383.8065,2.117257,76.58385
Blue,B14 (812),521,20,3.992016,384.1715,2.046366,75.63773
YellowGreen,YG1 (577),335,3,0.9036144,1767.192,1.129718,1308.695
YellowGreen,YG2 (598),355,4,1.139601,2454.547,1.066214,1787.595
YellowGreen,YG3 (615),243,4,1.67364,3279.138,1.231321,2265.119
YellowGreen,YG4 (661),417,-2,-0.477327,1845.913,1.180788,1513.347
YellowGreen,YG5 (679),338,1,0.2967359,1607.103,1.246946,1344.416
YellowGreen,YG6 (697),489,6,1.242236,1795.177,1.413113,760.72
YellowGreen,YG7 (720),316,2,0.6369427,2391.033,1.350676,747.9888
YellowGreen,YG8 (750),272,5,1.872659,1231.475,1.451135,371.3525
YellowGreen,YG9 (780),392,4,1.030928,1039.952,1.446025,236.0662
YellowGreen,YG10 (812),393,5,1.28866,569.2365,1.473533,101.9881
Red,R1 (661),210,-6,-2.777778,390.5925,1.275838,1298.622
Red,R2 (679),172,0,0,1082.704,1.220719,2649.57
Red,R3 (697),246,2,0.8196721,2035.455,1.233848,2199.356
Red,R4 (717),229,1,0.4385965,1925.144,1.144886,1265.632
Red,R5 (738),211,1,0.4761905,1616.733,1.296386,981.9114
Red,R6 (760),165,1,0.6097561,1410.342,1.340979,715.3618
Red,R7 (783),330,2,0.6097561,1574.083,1.345381,574.4682
Red,R8 (812),202,3,1.507538,776.0755,1.45927,244.8286


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.375,1.149496,1.4
Violet,-20.05,1.056401,11.3
Blue,0,1.213257,1.4
Red,20.075,1.085286,64.92
UV,40.35,0.9498072,0
FSC Area Scaling Factor,1.264339,Window Extension,3
Flow Rate,10.96
Temperature,22.5
